Locus_Tag,Main Role,Subrole,Subsystem,Product,Gene,Locus_Tag,T8A_Low_Light_AX,T8B_Low_Light_AX,T9A_Mid_Light_AX,T9B_Mid_Light_AX,T10A_High_Light_AX,T10B_High_Light_AX,M14A_Low_Light_CC,M14B_Low_Light_CC,M13A_Mid_Light_CC,M13B_Mid_Light_CC,T18A_High_Light_CC,T18B_High_Light_CC,T10A_Low_Oxygen_AX,T10B_Low_Oxygen_AX,T15A_Mid_Oxygen_AX,T15B_Mid_Oxygen_AX,T16A_High_Oxygen_AX,T16B_High_Oxygen_AX,T18A_Low_Oxygen_CC,T18B_Low_Oxygen_CC,T19A_Mid_Oxygen_CC,T19B_Mid_Oxygen_CC,T20A_High_Oxygen_CC,T20B_High_Oxygen_CC
tlr1789,Transport and binding proteins,Porins and secretins,outer membrane biogenesis,Omp85 family outer membrane protein,,tlr1789,6.748026523,6.524678233,7.411767443,7.450967807,7.442760422,7.317748329,6.728371906,6.689700101,7.456271486,7.543068872,7.764334006,7.597123782,7.442760422,7.317748329,7.477299314,7.739270513,7.573957854,7.586392656,7.764334006,7.597123782,7.644832797,7.664285687,7.474112819,7.717876493
tlr1790,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,KDO(2)-lipid A (Re LPS) biosynthesis and delivery,UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase LpxC,lpxC,tlr1790,5.417709373,5.367671837,6.311124607,5.610578926,5.825029697,5.970219944,5.188713912,5.411787827,6.014194385,6.123526483,5.872330057,6.382168629,5.825029697,5.970219944,6.161954843,6.21208447,6.114548457,6.184020175,5.872330057,6.382168629,6.506320027,5.759530512,5.952269656,6.333224958
tlr1791,Fatty acid and lipid metabolism,Biosynthesis,fatty acid biosynthesis_ elongation,beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabZ,fabZ,tlr1791,6.69274811,5.517781473,6.428615306,6.721504832,6.240992036,6.680807922,5.554895001,6.034214578,6.64697605,6.334175656,6.983258633,6.550767583,6.240992036,6.680807922,5.749597261,5.940812859,6.502539479,5.867763871,6.983258633,6.550767583,6.812909065,6.509669108,6.681305594,6.399762155
tlr1792,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,KDO(2)-lipid A (Re LPS) biosynthesis and delivery,UDP-N-acetylglucosamine O-acyltransferase LpxA,lpxA,tlr1792,6.30733232,6.433583022,6.137854586,5.822783514,6.177710582,6.238902636,6.645843799,6.64780493,5.98989794,5.906208421,6.239987642,6.235841893,6.177710582,6.238902636,6.604109259,6.265991681,5.690909988,5.961153149,6.239987642,6.235841893,6.008835446,6.225536335,6.415591932,6.310343612
tlr1793,Translation,tRNA and rRNA base modification,tRNA modification factors - methyltransferases,tRNA (cytidine(34)-2'-O)-methyltransferase TrmL,trmL,tlr1793,3.254962129,3.332212691,2.56401692,2.620638279,2.870412632,2.399453239,3.23577855,3.53868824,2.547878316,2.597100669,1.739332835,2.903479535,2.870412632,2.399453239,2.51402662,1.739332835,2.610688898,3.229986142,1.739332835,2.903479535,1.739332835,2.550692665,1.739332835,2.803297787
tlr1794,Unknown function,General,None,hypothetical protein,,tlr1794,4.647900574,3.648441546,4.899437011,4.243418368,4.883375454,5.029201552,4.261789611,4.158587654,5.146768195,4.611970812,4.67952678,5.267227133,4.883375454,5.029201552,4.952785921,5.474314891,5.112818902,4.89046301,4.67952678,5.267227133,4.88042155,4.914521507,5.263321066,5.096537207
tlr1795,Unknown function,Enzymes of unknown specificity,None,family 2 glycoside transferase (celluose synthase homolog),,tlr1795,5.50628203,5.286235859,5.831052464,5.720610795,5.852342137,5.814306045,5.471789882,5.436728583,5.779110629,5.963700739,5.57388789,5.772389121,5.852342137,5.814306045,4.641931496,5.726489559,5.887959825,5.697167201,5.57388789,5.772389121,5.527666031,5.471555994,6.008703369,5.787525807
tlr1799,Defense and invasion systems,General,polymorphic toxins,Uma2 family endonuclease toxin,,tlr1799,3.254962129,1.739332835,1.739332835,1.739332835,1.739332835,1.739332835,3.444746345,3.193511794,1.739332835,2.597100669,2.595728008,2.57336173,1.739332835,1.739332835,1.739332835,2.660635124,2.798845652,1.739332835,2.595728008,2.57336173,1.739332835,1.739332835,2.602599088,2.614401626
tlr1808,Fatty acid and lipid metabolism,Biosynthesis,acetyl-CoA carboxylase complex,acetyl-CoA carboxylase complex biotin carboxylase subunit AccC,accC,tlr1808,5.914407331,6.610348052,6.996161145,6.773322393,7.603628689,7.68001345,5.57493687,5.334233586,7.073509362,7.14480149,7.480922485,7.345520681,7.603628689,7.68001345,7.411949448,7.421279487,6.975628031,7.209954331,7.480922485,7.345520681,6.833995825,7.150933969,6.516214918,6.736410029
tlr1809,Glycan biosynthesis and metabolism,Peptidoglycan metabolism,peptidoglycan biosynthesis,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase MurG,murG,tlr1809,4.995162745,4.728497013,5.966940766,5.85528326,6.469468451,6.859494151,4.867795324,4.580152028,5.750440689,5.247392397,6.144188126,6.022745309,6.469468451,6.859494151,6.330832072,6.005680147,5.887959825,5.990978729,6.144188126,6.022745309,6.008835446,6.139219926,6.063001382,5.365821594
tlr1810,Regulatory functions,Protein interactions,None,protein-tyrosine phosphatase,,tlr1810,3.802368437,3.332212691,5.548310811,5.267435247,5.236309681,5.207966726,3.849053157,3.88533178,5.00744474,4.815569665,4.932706312,5.223249867,5.236309681,5.207966726,4.582668271,4.849341263,4.719262995,4.253235333,4.932706312,5.223249867,4.506317821,5.155288682,4.551133856,4.416394829
tlr1811,Nucleic acid metabolism,Purine metabolism,purine (inosine-5'-phosphate) biosynthesis from ribose-5-phosphate,phosphoribosylformylglycinamidine cyclo-ligase PurM,purM,tlr1811,6.554858763,7.277345441,7.631649148,7.396966356,8.051157543,8.005689915,7.089120791,6.900579314,7.722111057,7.475682898,7.547853659,7.588547505,8.051157543,8.005689915,7.891016981,7.795243567,7.226154808,7.671527135,7.547853659,7.588547505,7.426340037,7.25704687,6.93489463,7.37116236
tlr1819,Energy metabolism,Oxidative phosphorylation,NAD(P)H:quinone oxidoreductase (complex I) NdhABCDEFGHIJKLMNOPQS,NADH-plastoquinone oxidoreductase subunit NdhD3,ndhD3,tlr1819,4.566750494,4.598153563,7.292988518,7.131911178,7.306653361,7.487528651,4.261789611,3.723825735,7.317067996,7.157146551,7.64712958,7.890156156,7.306653361,7.487528651,7.477299314,7.661090853,8.200336653,7.844443199,7.64712958,7.890156156,7.520349922,7.831583083,7.989678375,7.97917972
tlr1821,Unknown function,Enzymes of unknown specificity,None,fructosamine kinase family protein,,tlr1821,8.65188268,9.608802169,8.490915838,8.208488017,7.429261638,7.565465579,9.37422415,9.176163901,8.311671652,8.473628955,7.664467705,7.861969048,7.429261638,7.565465579,9.200768631,8.919265351,7.465375526,9.009418838,7.664467705,7.861969048,7.802817949,7.687239678,7.598539936,8.097325451
tlr1822,Intracellular trafficking_ assembly_ and processing,Protein modification and repair,signal recognition system,signal peptidase I LepB2,lepB2,tlr1822,5.168683936,5.154602313,4.594088126,4.879304822,5.393858734,5.28955318,5.812745646,6.128744358,4.797296278,4.536906457,4.98946546,4.980227309,5.393858734,5.28955318,5.389242457,4.616692286,5.503044469,4.756401014,4.98946546,4.980227309,4.506317821,5.398831266,5.008714005,4.729068049
tlr1823,Unknown function,Enzymes of unknown specificity,None,FAD-dependent oxidoreductase,,tlr1823,5.462683162,5.997472488,4.953269977,5.058819918,5.236309681,5.341453653,6.636375003,6.798996265,4.480578401,5.047912707,5.289160246,5.30988428,5.236309681,5.341453653,5.16791922,5.277449911,4.787454934,5.503438128,5.289160246,5.30988428,4.705867896,5.506573358,5.116107059,5.34334385
tlr1827,Translation,Transfer RNA biogenesis,tRNA aminoacylation,cysteinyl-tRNA synthetase CysS,cysS,tlr1827,6.595621861,7.013879851,7.058193158,6.83963371,7.639237078,7.405136518,6.53809454,6.273658511,7.15208632,7.042038155,7.063899201,7.272429629,7.639237078,7.405136518,7.289934278,7.373043291,7.099737777,7.41042621,7.063899201,7.272429629,6.935033368,7.24678032,6.681305594,7.064757491
tlr1828,Nucleic acid metabolism,Pyrimidine metabolism,uridine monophosphate biosynthesis from glutamine,orotate phosphoribosyltransferase PyrE,pyrE,tlr1828,5.168683936,4.728497013,5.85928019,5.53221822,5.664722943,5.795886993,4.931835415,4.436818994,5.565195407,5.502271619,6.093780743,5.542037144,5.664722943,5.795886993,5.9243031,6.037046198,5.332631168,5.990978729,6.093780743,5.542037144,5.578739822,5.759530512,5.768276339,5.45234506
tlr1833,Amino acid metabolism,Lysine biosynthesis,lysine biosynthesis,aspartate kinase LysC,lysC,tlr1833,7.27251109,7.266838276,7.990830082,7.582579986,7.677797182,7.897933135,6.772255949,6.367050684,7.692379703,7.839561113,7.86524646,8.191355928,7.677797182,7.897933135,8.14836134,7.804364769,7.592850674,7.844443199,7.86524646,8.191355928,7.748360223,7.509754223,7.443807066,7.810339283
tlr1834,Transport and binding proteins,Unknown substrate,None,DMT superfamily transporter,,tlr1834,5.462683162,4.528093103,5.58263228,5.113922432,5.172414411,4.584693737,5.135524163,4.624812688,5.10183415,5.100476956,5.57388789,5.351299304,5.172414411,4.584693737,5.550565987,5.277449911,5.002994419,5.622796189,5.57388789,5.351299304,5.107335402,5.5741318,5.063429719,5.249703623
tlr1836,Translation,Translation factors,release factors,release factor glutamine methyltransferase HemK,hemK,tlr1836,4.480553438,4.205591806,5.055137594,4.879304822,4.883375454,4.964212949,4.765904581,5.072403964,4.906289748,4.37331158,5.289160246,4.549084346,4.883375454,4.964212949,5.042803915,4.849341263,5.332631168,5.461326661,5.289160246,4.549084346,4.506317821,5.155288682,4.95179218,4.542053224
tlr1838,Intracellular trafficking_ assembly_ and processing,Peptidases,None,M23 peptidase domain-containing protein,,tlr1838,4.647900574,4.728497013,4.00658444,3.430902459,4.251694045,4.34737998,3.980635214,3.959119391,4.068460796,4.457536399,4.533347651,4.869961439,4.251694045,4.34737998,4.455951203,4.229576809,4.683877447,4.825032514,4.533347651,4.869961439,3.990981031,4.623860543,5.353617484,4.501425227
tlr1839,Nucleic acid metabolism,Purine metabolism,purine (inosine-5'-phosphate) biosynthesis from ribose-5-phosphate,phosphoribosylamine--glycine ligase PurD,purD,tlr1839,4.647900574,4.66484875,6.483947065,5.53221822,7.246344302,7.285208263,5.554895001,5.252207775,6.615610001,6.945685032,7.326092652,7.304209247,7.246344302,7.285208263,7.186249142,6.964653627,6.681029093,6.546958645,7.326092652,7.304209247,6.747730385,7.150933969,6.456689501,6.514285511
tlr1843,Energy metabolism,Photosynthesis,photosystem II main subunits,Fur-regulated photosystem II P680 reaction center D1 protein PsbA1,psbA1,tlr1843,14.87517581,14.20014424,12.37241566,12.3770876,10.9077202,11.32686418,13.03020168,13.40572828,12.34293766,12.38658083,11.66717976,11.74790389,10.9077202,11.32686418,10.50311007,10.58391872,10.23329625,10.1722187,11.66717976,11.74790389,11.08241547,11.12298771,10.67270362,10.63461169
tlr1844,Energy metabolism,Photosynthesis,photosystem II main subunits,photosystem II P680 reaction center D1 protein PsbA2,psbA2,tlr1844,5.668472701,5.107862477,5.477089075,5.53221822,4.772158646,5.179695144,5.188713912,4.790385317,5.10183415,5.151159055,5.811178239,5.741666873,4.772158646,5.179695144,5.127430074,4.985439192,5.058972641,4.825032514,5.811178239,5.741666873,4.795860549,5.015802743,4.95179218,4.371822942
tlr1848,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,coenzyme B12 biosynthesis upper pathway,cobyrinic acid a_c-diamide synthase CobB,cobB,tlr1848,3.942138026,5.243699578,4.289824496,4.138413845,5.011066105,4.540383176,4.359679691,3.80711065,3.741951499,4.457536399,4.45403635,4.474963747,5.011066105,4.540383176,4.520760721,4.436716528,4.060095022,4.756401014,4.45403635,4.474963747,3.823766706,4.075340391,4.38704637,4.619901024
tlr1849,Intracellular trafficking_ assembly_ and processing,Peptidases,None,family M23 peptidase,,tlr1849,3.466095597,4.010107499,4.201870952,3.430902459,4.372701819,4.182350917,4.261789611,3.723825735,4.549960586,3.971844755,3.968758995,4.130422382,4.372701819,4.182350917,4.316379772,3.684006715,4.647570755,3.77050593,3.968758995,4.130422382,4.506317821,4.075340391,4.551133856,4.325751467
tlr1853,Unknown function,Enzymes of unknown specificity,None,radical SAM domain protein,,tlr1853,10.75004041,11.79676314,11.05731141,10.94991041,10.37361373,10.5373863,10.57436133,10.23386853,10.98446818,11.27690028,10.57652443,10.76313274,10.37361373,10.5373863,11.6909165,11.61097979,10.58712756,11.76727522,10.57652443,10.76313274,10.51224893,10.35513878,10.39905228,10.77626122
tlr1854,Fatty acid and lipid metabolism,Glycerolipid and glycerophospholid metabolism,glycerolipid biosynthesis,monoglucosyldiacylglycerol synthase MgdA,mgdA,tlr1854,7.404454058,7.416928985,7.878462975,7.482423654,8.059941754,7.989627021,7.383062857,7.751135316,7.946485833,7.985104423,7.880163292,7.95830391,8.059941754,7.989627021,8.358019636,8.164552885,8.248782326,8.342427095,7.880163292,7.95830391,8.272940287,8.225730855,8.325025321,8.270056224
tlr1855,Transport and binding proteins,Unknown substrate,None,ABC-type transport system substrate-binding component,,tlr1855,4.480553438,4.728497013,5.742870156,4.745488909,5.58546151,5.777227988,4.656010248,4.436818994,5.98989794,5.718446159,5.747299083,5.645333091,5.58546151,5.777227988,5.319227213,5.837654749,5.792821072,5.835231385,5.747299083,5.645333091,5.809870935,5.949264493,5.166895027,5.387950011
tlr1856,Unknown function,General,None,uncharacterized protein,,tlr1856,4.866374715,4.847712809,5.802257426,5.491364064,5.879143764,5.700060824,5.022748088,5.072403964,5.834784151,5.87657406,5.147220864,5.611723927,5.879143764,5.700060824,5.389242457,5.801549978,5.618699414,5.503438128,5.147220864,5.611723927,5.474697071,5.843938281,5.768276339,5.387950011
tlr1861,Regulatory functions,DNA interactions,ribonucleotide reduction,deoxyribonucleotide-responsive transcriptional repressor of deoxyribonucleotide biosynthesis NrdR,nrdR,tlr1861,6.205595237,6.165580718,5.886962668,6.007571372,5.297453618,4.584693737,6.664596564,6.864463537,5.232577116,5.462833631,4.811822914,5.032286365,5.297453618,4.584693737,5.085749526,5.3792813,5.309821099,4.952984559,4.811822914,5.032286365,5.302847158,5.606749353,5.594535344,6.086150795
tlr1866,Amino acid metabolism,Lysine degradation,cadaverine biosynthesis,lysine decarboxylase LdcC,ldcC,tlr1866,5.462683162,5.918925993,4.450347307,3.762021974,5.05907325,5.091331682,4.867795324,4.21897851,4.852849922,5.200091323,4.98946546,5.267227133,5.05907325,5.091331682,4.905526147,5.109555163,4.57198551,4.825032514,4.98946546,5.267227133,4.960184004,4.861012062,3.861092693,4.542053224
tlr1873,Nucleic acid metabolism,RNA degradation,tRNA degradation factors,3'-5' exoribonuclease RNase R Zam,zam,tlr1873,7.828410719,7.862907189,8.55252193,8.340201362,8.67547988,8.696747208,7.732977458,7.842107475,8.49503483,8.413180697,8.75849952,8.767295991,8.67547988,8.696747208,8.86775439,8.778276489,8.539083574,8.785881333,8.75849952,8.767295991,8.602565584,8.551731437,8.467372421,8.342215565
tlr1874,Translation,tRNA and rRNA base modification,None,methionyl-tRNA formyltransferase Fmt,fmt,tlr1874,7.041396096,7.535456,6.621870426,7.492758244,7.251467567,7.065195002,7.183113276,7.08449139,6.808244338,6.714563009,6.624026862,6.685661818,7.251467567,7.065195002,7.343495891,7.104197959,6.636161729,7.209954331,6.624026862,6.685661818,6.895464699,6.474874723,6.732380501,6.778666387
tlr1875,Unknown function,General,Stress response,hypothetical protein,,tlr1875,7.127261473,6.752770275,4.372436599,4.813992183,4.909856342,5.341453653,7.277449721,7.828119526,5.660815296,5.100476956,5.196128132,5.391543402,4.909856342,5.341453653,5.354665226,5.223662111,5.933261338,5.767862694,5.196128132,5.391543402,5.17554345,5.5741318,5.396704357,5.200463163
tlr1876,Unknown function,General,Stress response,ATPase AAA family Ycf46-like,,tlr1876,8.279510135,8.267691161,6.877293074,6.091743707,7.167226157,7.103032025,9.095786234,9.205310308,7.402192223,7.132349762,7.24772334,7.35566616,7.167226157,7.103032025,7.234305246,7.089343872,7.670492887,7.495914087,7.24772334,7.35566616,7.185210432,7.365400986,7.493968419,7.213825022
tlr1877,Unknown function,General,Stress response,protein of unknown function DUF1257,,tlr1877,12.55420628,12.27179791,9.347054011,9.076816545,7.938176255,7.981527983,12.04816777,12.18393021,9.945772873,9.920805943,9.200053979,9.263770217,7.938176255,7.981527983,8.20249453,8.157452492,9.213291129,8.852203297,9.200053979,9.263770217,9.221884982,9.142083493,9.329506808,9.284105231
tlr1878,Defense and invasion systems,Restriction-modification systems,type II restriction-modification system,type II restriction-modification system RGATCY-specific methyltransferase,,tlr1878,5.168683936,5.444701207,4.594088126,4.813992183,5.05907325,5.23568615,5.846063503,5.532346207,4.906289748,4.936526235,5.147220864,4.313554074,5.05907325,5.23568615,4.85662398,4.616692286,4.914630021,5.012850221,5.147220864,4.313554074,4.88042155,4.168584494,4.200599743,4.729068049
tlr1879,Unknown function,Enzymes of unknown specificity,None,NUDIX family hydrolase,,tlr1879,4.932240163,5.481709226,4.107787433,4.673456734,4.58675973,4.34737998,5.188713912,4.902862804,4.068460796,4.457536399,3.710948459,2.903479535,4.58675973,4.34737998,4.387940826,4.919034104,4.16867758,5.229791576,3.710948459,2.903479535,4.272970272,3.975081959,3.984188064,4.416394829
tlr1882,Transport and binding proteins,Amino acids_ peptides and amines,None,ABC-type polar amino acid transport system ATPase component,,tlr1882,1.739332835,1.739332835,2.56401692,1.739332835,1.739332835,1.739332835,2.372908427,1.739332835,1.739332835,1.739332835,1.739332835,1.739332835,1.739332835,1.739332835,1.739332835,1.739332835,1.739332835,1.739332835,1.739332835,1.739332835,1.739332835,2.87258916,1.739332835,1.739332835
tlr1890,Intracellular trafficking_ assembly_ and processing,Peptidases,membrane protease,M79 family C-terminal endopeptidase,,tlr1890,5.779080754,5.835826276,4.724331721,4.431829759,5.336802658,5.639325561,5.493024216,5.411787827,5.497697283,5.151159055,4.67952678,5.391543402,5.336802658,5.639325561,5.4882083,5.3792813,5.286639268,5.326970296,4.67952678,5.391543402,3.631572908,5.435657316,4.626410647,5.200463163
tlr1892,Unknown function,Enzymes of unknown specificity,None,alpha/beta hydrolase fold protein,,tlr1892,4.480553438,3.780604553,4.289824496,3.762021974,4.447808822,4.182350917,4.261789611,4.624812688,4.616032533,4.683187717,4.67952678,4.686404468,4.447808822,4.182350917,4.753392244,4.849341263,5.56204222,5.732951362,4.67952678,4.686404468,5.628050607,5.540752086,5.594535344,5.513957355
