RAST Locus Tag,NCBI Locus Tag,Main_Role,Subrole,Subsystem,Curated Product Descriptor,gene,ClustID_ox,Clust name_ox,HLLO-CC-TS040514.18_AV,HLMO-CC-TS040514.19_AV,HLHO-CC-TS040514.20_AV,Average_ox_Conditions,resolved_locus_tag,resolution_method
fig.6666666.52381.peg.762,SY28_RS03805,Amino acid metabolism,Cysteine and methionine metabolism,cysteine biosynthesis,cysteine synthase CysK,cysK,1,E,38.71195387,106.0115548,70.58235437,71.768621,SY28_03810,tier1:NCBI Locus Tag
fig.6666666.52381.peg.763,SY28_RS03810,Nucleic acid metabolism,DNA replication_ recombination_ and repair,double strand breaks repair,DNA repair and recombination protein Sms,sms,4,H,16.4957518,17.39983376,57.32846843,30.408018,SY28_03815,tier1:NCBI Locus Tag
fig.6666666.52381.peg.764,SY28_RS03815,Unknown function,General,,PilT domain-containing protein,,4,H,15.65688867,22.58748461,24.16734325,20.80390551,SY28_03820,tier1:NCBI Locus Tag
fig.6666666.52381.peg.765,SY28_RS03820,Unknown function,General,,TPR repeat domain protein,,4,H,5.764015051,7.927183069,19.16250767,10.95123526,SY28_03825,tier1:NCBI Locus Tag
fig.6666666.52381.peg.766,SY28_RS03825,Unknown function,General,,COG3876 family protein of unknown function,,4,H,36.56765062,61.04248204,54.14433192,50.58482152,SY28_03830,tier1:NCBI Locus Tag
fig.6666666.52381.peg.767,SY28_RS03830,Transport and binding proteins,Amino acids_ peptides and amines,peptides/nickel transport system PE,ABC-type peptide/nickel uptake system substrate-binding component DppA,dppA,1,E,120.0685659,187.7045521,97.61961659,135.1309115,SY28_03835,tier1:NCBI Locus Tag
fig.6666666.52381.peg.768,SY28_RS03835,Transport and binding proteins,Amino acids_ peptides and amines,peptides/nickel transport system PE,ABC-type peptide/nickel uptake system permease component DppC,dppC,4,H,58.52047971,93.663181,88.88923695,80.35763255,SY28_03840,tier1:NCBI Locus Tag
fig.6666666.52381.peg.769,SY28_RS03840,Transport and binding proteins,Amino acids_ peptides and amines,peptides/nickel transport system PE,ABC-type peptide/nickel uptake system permease component DppB,dppB,4,H,150.8458485,167.6779754,130.2964037,149.6067425,SY28_03845,tier1:NCBI Locus Tag
fig.6666666.52381.peg.77,SY28_RS00380,Amino acid metabolism,Alanine_ aspartate and glutamate metabolism,glutamine biosynthesis,type I glutamine synthetase GlnA,glnA,3,G,83.19145328,81.64740547,70.38774931,78.40886935,SY28_00380,tier1:NCBI Locus Tag
fig.6666666.52381.peg.770,SY28_RS03845,Transport and binding proteins,Amino acids_ peptides and amines,peptides/nickel transport system PE,ABC-type peptide/nickel uptake system substrate-binding component DppA,dppA,4,H,440.7745979,531.5856891,528.4119289,500.2574053,SY28_03850,tier1:NCBI Locus Tag
fig.6666666.52381.peg.771,SY28_RS03850,Regulatory functions,DNA interactions,,GntR family transcriptional regulator,,3,G,41.42876469,7.541506974,15.46404549,21.47810572,SY28_03855,tier1:NCBI Locus Tag
fig.6666666.52381.peg.772,SY28_RS03855,Unknown function,General,,hypothetical protein,,2,F,230.2199169,132.6493792,283.8548102,215.5747021,SY28_03860,tier1:NCBI Locus Tag
fig.6666666.52381.peg.773,SY28_RS03860,Transport and binding proteins,Porins and secretins,,OstA family outer membrane porin,,2,F,198.4241767,89.29531291,208.0203605,165.2466167,SY28_03865,tier1:NCBI Locus Tag
fig.6666666.52381.peg.774,SY28_RS03865,Unknown function,General,,hypothetical protein,,3,G,53.12428409,53.96927238,45.15688917,50.75014855,SY28_03870,tier1:NCBI Locus Tag
fig.6666666.52381.peg.775,SY28_RS03870,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,simple sugar transport system SS,ABC-type simple sugar transport system ATPase component,,3,G,126.5881352,84.27520037,81.98658805,97.61664122,SY28_03875,tier1:NCBI Locus Tag
fig.6666666.52381.peg.776,SY28_RS03875,Unknown function,General,,basic membrane lipoprotein,,2,F,855.0845791,584.7076278,764.3281703,734.7067924,SY28_03880,tier1:NCBI Locus Tag
fig.6666666.52381.peg.777,SY28_RS03880,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA replication elongation factors and DNA single strand break repair,DNA ligase (NAD+) LigA,ligA,3,G,10.62159731,7.63041707,9.816964186,9.356326188,SY28_03885,tier1:NCBI Locus Tag
fig.6666666.52381.peg.78,SY28_RS00385,Unknown function,General,,hypothetical protein,,4,H,23.92787356,109.0945656,144.4504673,92.49096882,SY28_00385,tier1:NCBI Locus Tag
fig.6666666.52381.peg.782,SY28_RS03905,Transport and binding proteins,Amino acids_ peptides and amines,branched-chain amino acid uptake system LivFGHKM,ABC-type branched-chain amino acid uptake system substrate-binding component LivK,livK,4,H,15.0556736,38.41025224,49.05918881,34.17503822,SY28_03910,tier1:NCBI Locus Tag
fig.6666666.52381.peg.788,SY28_RS03935,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA replication initiation factors,DNA primase DnaG,dnaG,4,H,39.86469332,37.37401321,39.67188031,38.97019561,SY28_03940,tier1:NCBI Locus Tag
fig.6666666.52381.peg.789,SY28_RS03940,Nucleic acid metabolism,Purine metabolism,,adenylate/guanylate cyclase,,4,H,22.05983764,30.55826736,16.61884194,23.07898231,SY28_03945,tier1:NCBI Locus Tag
fig.6666666.52381.peg.79,SY28_RS00390,Unknown function,Enzymes of unknown specificity,,glucose/sorbosone dehydrogenase-like protein,,4,H,133.9499458,129.3906229,202.5296161,155.2900616,SY28_00390,tier1:NCBI Locus Tag
fig.6666666.52381.peg.790,SY28_RS03945,Unknown function,General,,hypothetical protein,,4,H,77.74869954,68.53739316,60.13533261,68.80714177,SY28_03950,tier1:NCBI Locus Tag
fig.6666666.52381.peg.791,SY28_RS03950,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,outer membrane protein assembly complex,beta barrel protein insertion system outer membrane component BamA,bamA,4,H,251.5858847,211.7676953,217.5882467,226.9806089,SY28_03955,tier1:NCBI Locus Tag
fig.6666666.52381.peg.795,SY28_RS03975,Nucleic acid metabolism,Pyrimidine metabolism,pyrimidine ribonucleotide biosynthesis from UMP,CTP synthase PyrG,pyrG,4,H,49.80375809,50.90640314,48.03776866,49.58264329,SY28_03980,tier1:NCBI Locus Tag
fig.6666666.52381.peg.796,SY28_RS03980,Unknown function,Enzymes of unknown specificity,,beta-lactamase domain-containing protein,,4,H,48.83989193,67.90188398,62.14354477,59.62844023,SY28_03985,tier1:NCBI Locus Tag
fig.6666666.52381.peg.797,SY28_RS03985,Intracellular trafficking_ assembly_ and processing,Peptidases,,gamma-glutamyltranspeptidase Ggt,ggt,4,H,40.71343079,56.92487462,39.30027893,45.64619478,SY28_03990,tier1:NCBI Locus Tag
fig.6666666.52381.peg.798,SY28_RS03990,Transport and binding proteins,Amino acids_ peptides and amines,peptides/nickel transport system PE,ABC-type peptide/nickel uptake system permease component DppC,dppC,4,H,51.2784453,47.09022247,36.51685673,44.9618415,SY28_03995,tier1:NCBI Locus Tag
fig.6666666.52381.peg.799,SY28_RS03995,Transport and binding proteins,Amino acids_ peptides and amines,peptides/nickel transport system PE,ABC-type peptide/nickel uptake system permease component DppB,dppB,4,H,36.8736425,93.50442451,72.11370601,67.49725768,SY28_04000,tier1:NCBI Locus Tag
fig.6666666.52381.peg.8,SY28_RS00040,Unknown function,General,,hypothetical protein,,3,G,1045.237748,889.8110197,730.1674072,888.4053916,SY28_00040,tier1:NCBI Locus Tag
fig.6666666.52381.peg.80,SY28_RS00395,Unknown function,General,,hypothetical protein,,3,G,46.88667615,4.706108933,49.84542157,33.81273555,SY28_00395,tier1:NCBI Locus Tag
fig.6666666.52381.peg.800,SY28_RS04000,Transport and binding proteins,Amino acids_ peptides and amines,peptides/nickel transport system PE,ABC-type peptide/nickel uptake system substrate-binding component DppA,dppA,3,G,126.5134224,128.2352445,46.60791582,100.4521942,SY28_04005,tier1:NCBI Locus Tag
fig.6666666.52381.peg.804,SY28_RS04020,Unknown function,General,,hypothetical protein,,3,G,4.882748851,31.6607714,42.22855007,26.25735678,SY28_04025,tier1:NCBI Locus Tag
fig.6666666.52381.peg.805,SY28_RS04025,Unknown function,Enzymes of unknown specificity,,highly conserved protein containing a thioredoxin domain,,3,G,38.28314873,46.90114534,54.44797058,46.54408822,SY28_04030,tier1:NCBI Locus Tag
fig.6666666.52381.peg.807,SY28_RS04035,Intracellular trafficking_ assembly_ and processing,Peptidases,ClpXP degradation machine,ATP-dependent Clp protease adaptor protein ClpS,clpS,4,H,10.70811331,88.34719666,62.17329736,53.74286911,SY28_04040,tier1:NCBI Locus Tag
fig.6666666.52381.peg.808,SY28_RS04040,Transport and binding proteins,Cations and iron carrying compounds,,Co/Zn/Cd cation transporter-like protein,,3,G,35.16759379,49.06170535,32.76312009,38.99747308,SY28_04045,tier1:NCBI Locus Tag
fig.6666666.52381.peg.809,SY28_RS04045,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,heat shock proteins,ATP-dependent Clp protease ATPase suunit ClpA,clpA,2,F,36.09188045,16.09965815,100.4413206,50.87761975,SY28_04050,tier1:NCBI Locus Tag
fig.6666666.52381.peg.81,SY28_RS00400,Nucleic acid metabolism,Purine metabolism,,5'-nucleotidase,,2,F,211.7800726,150.9625236,249.9953324,204.2459762,SY28_00400,tier1:NCBI Locus Tag
fig.6666666.52381.peg.810,SY28_RS04050,Nucleic acid metabolism,Purine metabolism,xanthine degradation to urea,xanthine dehydrogenase FeS/FAD binding subunit XdhA,xdhA,2,F,10.65023224,39.34078661,37.91605396,29.3023576,,unresolved
fig.6666666.52381.peg.811,SY28_RS04055,Nucleic acid metabolism,Purine metabolism,xanthine degradation to urea,xanthine dehydrogenase molybdopterin binding subunit XdhB,xdhB,2,F,15.25150201,10.33879257,25.08236841,16.89088766,SY28_04060,tier1:NCBI Locus Tag
fig.6666666.52381.peg.813,SY28_RS04065,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,simple sugar transport system SS,ABC-type simple sugar uptake system ATPase component,,2,F,41.22108689,86.6594064,51.00891537,59.62980289,SY28_04070,tier1:NCBI Locus Tag
fig.6666666.52381.peg.814,SY28_RS04070,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,simple sugar transport system SS,ABC-type simple sugar uptake system permease component,,2,F,33.84674137,7.232622815,58.02607665,33.03514695,SY28_04075,tier1:NCBI Locus Tag
fig.6666666.52381.peg.816,SY28_RS04080,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,simple sugar transport system SS,ABC-type simple sugar uptake system permease component,,2,F,79.79780537,87.46199724,80.89059998,82.71680086,SY28_04085,tier1:NCBI Locus Tag
fig.6666666.52381.peg.817,SY28_RS04085,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,simple sugar transport system SS,ABC-type simple sugar uptake system substrate-binding component,,2,F,216.5335021,234.0844892,250.1778393,233.5986102,SY28_04090,tier1:NCBI Locus Tag
fig.6666666.52381.peg.818,SY28_RS04090,Nucleic acid metabolism,Purine metabolism,xanthine degradation to urate,adenine deaminase Ade,ade,2,F,23.88258279,32.42364315,33.89517467,30.06713354,SY28_04095,tier1:NCBI Locus Tag
fig.6666666.52381.peg.819,SY28_RS04095,Nucleic acid metabolism,Purine metabolism,xanthine degradation to urate,guanine deaminase GuaD,guaD,2,F,85.65606851,40.3872899,58.92612926,61.65649589,SY28_04100,tier1:NCBI Locus Tag
fig.6666666.52381.peg.82,SY28_RS00405,Unknown function,General,,protein of unknown function DUF4127,,3,G,117.1508607,115.9226449,127.088949,120.0541515,SY28_00405,tier1:NCBI Locus Tag
fig.6666666.52381.peg.820,SY28_RS04100,Unknown function,Enzymes of unknown specificity,,NUDIX hydrolase,,3,G,77.39612899,72.74944232,53.14016752,67.76191294,SY28_04105,tier1:NCBI Locus Tag
fig.6666666.52381.peg.821,SY28_RS04105,Unknown function,General,,hypothetical protein,,2,F,29.54329111,13.89022458,82.30737292,41.91362953,SY28_04110,tier1:NCBI Locus Tag
fig.6666666.52381.peg.822,SY28_RS04110,Transport and binding proteins,Unknown substrate,,TRAP-type transport system TAXI family substrate-binidng component,,2,F,240.6699557,161.6977392,216.3509938,206.2395629,SY28_04115,tier1:NCBI Locus Tag
fig.6666666.52381.peg.823,SY28_RS04115,Transport and binding proteins,Unknown substrate,,TRAP-type transport system fused permease component,,3,G,51.61633339,60.20643502,91.33304322,67.71860388,SY28_04120,tier1:NCBI Locus Tag
fig.6666666.52381.peg.824,SY28_RS04120,Transport and binding proteins,Unknown substrate,,TRAP-type transport system TAXI family substrate-binidng component,,4,H,171.9085384,196.0647305,263.8600746,210.6111145,SY28_04125,tier1:NCBI Locus Tag
fig.6666666.52381.peg.826,SY28_RS04125,Fatty acid and lipid metabolism,Fatty acid degradation,,3-hydroxyacyl-CoA dehydrogenase FadN,fadN,3,G,238.9388813,157.4109584,131.5582338,175.9693578,SY28_04130,tier1:NCBI Locus Tag
fig.6666666.52381.peg.827,SY28_RS04130,Unknown function,General,,TPR repeat domain protein,,4,H,56.81868669,60.61783869,137.4008534,84.94579293,SY28_04135,tier1:NCBI Locus Tag
fig.6666666.52381.peg.828,SY28_RS04135,Unknown function,Enzymes of unknown specificity,,redoxin domain-containing protein,,2,F,126.2258327,55.1110125,170.3702606,117.2357019,SY28_04140,tier1:NCBI Locus Tag
fig.6666666.52381.peg.829,SY28_RS04140,Regulatory functions,DNA interactions,iron homeostasis,iron-responsive transcriptional regulater Fur,fur,3,G,170.3481602,116.6969217,119.2372462,135.4274427,SY28_04145,tier1:NCBI Locus Tag
fig.6666666.52381.peg.832,SY28_RS04155,Cell structure_ growth_ and death,Cell division,chromosome partitioning proteins_ divisome,N-acetylmuramoyl-L-alanine amidase AmiA,amiA,3,G,60.25484439,52.51517904,27.94738834,46.90580392,SY28_04160,tier1:NCBI Locus Tag
fig.6666666.52381.peg.834,SY28_RS04165,Unknown function,General,,membrane protein,,3,G,31.15930384,25.43849242,7.639660845,21.4124857,SY28_04170,tier1:NCBI Locus Tag
fig.6666666.52381.peg.836,SY28_RS04175,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,Sec protein export system,membrane protein insertion efficiency factor YidD,yidD,4,H,254.2540615,258.5641848,486.8917318,333.2366593,SY28_04180,tier1:NCBI Locus Tag
fig.6666666.52381.peg.837,SY28_RS04180,Translation,Transfer RNA biogenesis,tRNA 5' processing factors,ribonuclease P protein component RnpA,rnpA,3,G,32.70702449,54.06214667,20.50540822,35.75819313,SY28_04185,tier1:NCBI Locus Tag
fig.6666666.52381.peg.838,SY28_RS04185,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L34 RpmH,rpmH,4,H,536.9696468,668.8427266,759.3275762,655.0466499,SY28_04190,tier1:NCBI Locus Tag
fig.6666666.52381.peg.84,SY28_RS00415,Amino acid metabolism,Cysteine and methionine metabolism,methionine degradation,S-adenosylmethionine synthetase MetK,metK,3,G,481.3727261,356.0955944,382.1333696,406.5338967,SY28_00415,tier1:NCBI Locus Tag
fig.6666666.52381.peg.841,SY28_RS04200,Transport and binding proteins,Amino acids_ peptides and amines,branched-chain amino acid uptake system LivFGHKM,ABC-type branched-chain amino acid uptake system permease component LivH,livH,3,G,21.59973012,6.076973253,16.15681958,14.61117432,SY28_04205,tier1:NCBI Locus Tag
fig.6666666.52381.peg.842,SY28_RS04205,Transport and binding proteins,Amino acids_ peptides and amines,branched-chain amino acid uptake system LivFGHKM,ABC-type branched-chain amino acid uptake system permease component LivM,livM,3,G,21.52596675,29.364069,23.83043791,24.90682455,SY28_04210,tier1:NCBI Locus Tag
fig.6666666.52381.peg.843,SY28_RS04210,Transport and binding proteins,Amino acids_ peptides and amines,branched-chain amino acid uptake system LivFGHKM,ABC-type branched-chain amino acid uptake system substrate-binding component LivK,livK,4,H,96.65033455,96.85151384,148.5338981,114.0119155,SY28_04215,tier1:NCBI Locus Tag
fig.6666666.52381.peg.844,SY28_RS04215,Transport and binding proteins,Amino acids_ peptides and amines,branched-chain amino acid uptake system LivFGHKM,ABC-type branched-chain amino acid uptake system ATPase component LivF,livF,3,G,63.3175345,31.96915674,55.34899702,50.21189609,SY28_04220,tier1:NCBI Locus Tag
fig.6666666.52381.peg.845,SY28_RS04220,Unknown function,General,,hypothetical protein,,4,H,204.6818342,245.0995735,270.3340401,240.0384826,SY28_04225,tier1:NCBI Locus Tag
fig.6666666.52381.peg.846,SY28_RS04225,Unknown function,General,,protein of unknown function DUF3197,,3,G,22.14168966,55.63993662,22.4462227,33.40928299,SY28_04230,tier1:NCBI Locus Tag
fig.6666666.52381.peg.847,SY28_RS04230,Regulatory functions,DNA interactions,,MarR family transcriptional regulator,,1,E,229.4315716,351.1851522,204.3690661,261.66193,SY28_04235,tier1:NCBI Locus Tag
fig.6666666.52381.peg.848,SY28_RS04235,Transport and binding proteins,Unknown substrate,,multidrug MFS transporter,,3,G,129.5457894,117.0416065,105.7905611,117.459319,,unresolved
fig.6666666.52381.peg.849,SY28_RS04240,Amino acid metabolism,General,,bifunctional succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase GabD,gabD,2,F,133.5992429,96.47887245,204.7903377,144.956151,SY28_04245,tier1:NCBI Locus Tag
fig.6666666.52381.peg.85,SY28_RS00420,Regulatory functions,DNA interactions,,GntR family transcriptional regulator,,3,G,144.4170841,107.4687307,137.4066148,129.7641432,SY28_00420,tier1:NCBI Locus Tag
fig.6666666.52381.peg.850,SY28_RS04245,Intracellular trafficking_ assembly_ and processing,Peptidases,,M23 family peptidase,,2,F,156.7900109,97.29281917,114.4294084,122.8374128,SY28_04250,tier1:NCBI Locus Tag
fig.6666666.52381.peg.851,SY28_RS04246,Regulatory functions,DNA interactions,,LysR family transcriptional regulator,,3,G,80.76206983,61.87463676,109.0264384,83.88771499,,unresolved
fig.6666666.52381.peg.852,SY28_RS04250,Amino acid metabolism,Arginine and proline metabolism,putrescine degradation,aminobutyraldehyde dehydrogenase Prr,prr,3,G,37.42570877,44.79861266,53.25307464,45.15913202,SY28_04255,tier1:NCBI Locus Tag
fig.6666666.52381.peg.853,SY28_RS04255,Unknown function,Enzymes of unknown specificity,,FAD dependent oxidoreductase,,3,G,34.4625283,50.54230083,19.33495388,34.77992767,SY28_04260,tier1:NCBI Locus Tag
fig.6666666.52381.peg.854,SY28_RS04260,Unknown function,General,,hypothetical protein,,3,G,24.93621402,48.92534044,38.04915474,37.30356973,,unresolved
fig.6666666.52381.peg.855,SY28_RS04265,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,5-aminolevulinate biosynthesis (glutamate pathway),aminotransferase,,3,G,35.01876854,34.42804731,65.97362527,45.14014704,SY28_04270,tier1:NCBI Locus Tag
fig.6666666.52381.peg.857,SY28_RS04275,Unknown function,Enzymes of unknown specificity,,amidohydrolase,,3,G,79.17096779,33.22842466,44.27344244,52.2242783,SY28_04280,tier1:NCBI Locus Tag
fig.6666666.52381.peg.858,SY28_RS04280,Transport and binding proteins,Amino acids_ peptides and amines,peptides/nickel transport system PE,ABC-type peptide/nickel uptake system substrate-binding component DppA,dppA,3,G,275.938404,216.1889898,183.9986956,225.3753631,SY28_04285,tier1:NCBI Locus Tag
fig.6666666.52381.peg.86,SY28_RS00425,Amino acid metabolism,Arginine and proline metabolism,proline degradation,proline dehydrogenase,,3,G,164.1905187,147.601439,43.4648554,118.4189377,SY28_00425,tier1:NCBI Locus Tag
