ID,day,organism,eggnog_predicted_gene_name,eggnog_predicted_gene_description,eggnog_predicted_COG,KEGG_predicted_gene_name,KEGG_predicted_KEGG_identifier,Marinobacter_LFC,Marinobacter_pvalue,Marinobacter_padj,Alteromonas_LFC,Alteromonas_pvalue,Alteromonas_padj,Thalassospira_1_LFC,Thalassospira_1_pvalue,Thalassospira_1_padj,Thalassospira_2_LFC,Thalassospira_2_pvalue,Thalassospira_2_padj,Pseudohoeflea_LFC,Pseudohoeflea_pvalue,Pseudohoeflea_padj,Community_LFC,Community_pvalue,Community_padj
1_1584_MED4_genome,4,MED4,,Protein of unknown function (DUF1651),S,,,0.284880283,0.252638587,0.700302898,0.243696191,0.219332869,0.499216162,-0.103772879,0.695374188,0.814024262,0.334168222,0.039921583,0.063642623,-0.338826384,0.059573858,0.152792231,0.086355909,0.572769442,0.973047538
1_1584_MED4_genome,2,MED4,,Protein of unknown function (DUF1651),S,,,0.312047988,0.256896528,0.334122024,0.969086263,0.083783011,0.437141231,-0.145314656,0.849413087,0.968711877,-0.062323228,0.843085967,0.879721968,0.358879421,0.187916814,0.243581782,0.105057311,0.753002377,0.95482049
1_1584_MED4_genome,5,MED4,,Protein of unknown function (DUF1651),S,,,-0.325565261,0.130590878,0.724256163,-0.099276367,0.528223647,1,-0.286450154,0.167948757,0.569305531,-0.207602282,0.33986066,0.898808268,-0.028052462,0.867818814,0.988363766,-0.051855349,0.583634106,0.80534459
1_1585_MED4_genome,4,MED4,,,None,,,-0.008279044,0.972369375,0.987795647,0.604611832,0.034310253,0.281913652,-0.091921639,0.761078737,0.86220399,0.31980696,0.225081298,0.283285501,0.137768533,0.535748985,0.683382338,0.401090548,0.091236657,0.850803973
1_1585_MED4_genome,2,MED4,,,None,,,0.307167422,0.29000237,0.368448778,-0.595213609,0.47761792,0.695078806,-0.117485306,0.826528198,0.968357472,0.816666702,0.024423464,0.050179118,0.455338734,0.115649633,0.159829457,0.421681772,0.317749033,0.860144317
1_1585_MED4_genome,5,MED4,,,None,,,0.29418211,0.510034118,0.851899368,0.036820499,0.940260211,1,-0.03147547,0.947481872,0.990200462,0.312342001,0.558492049,0.927669453,0.560840559,0.222544974,0.893299861,0.458293416,0.329845621,0.650245041
1_1586_MED4_genome,4,MED4,,,None,,,-0.200282915,0.529707274,0.746756321,-0.008229067,0.983430137,0.994299628,0.253490201,0.458504109,0.63825101,0.155280969,0.609895413,0.663425305,-0.000478225,0.99855841,1,-0.311551458,0.316948685,0.952968986
1_1586_MED4_genome,2,MED4,,,None,,,0.441944002,0.174340548,0.244637103,0.8098865,0.042310208,0.437141231,0.248055277,0.553697544,0.863354693,1.026559591,0.000361782,0.00358239,0.33729871,0.121864807,0.16685837,0.218635643,0.649516575,0.927276659
1_1586_MED4_genome,5,MED4,,,None,,,-0.315705982,0.644431574,0.894474749,0.161429588,0.77553798,1,0.035195436,0.944046064,0.989908564,0.156062708,0.754792374,0.960290959,-0.134212719,0.834258239,0.983273311,0.40800941,0.46735173,0.731162537
1_1587_MED4_genome,2,MED4,,,None,,,5.484830426,0.111759558,0.170795634,0.26553339,0.963196879,0.986827309,2.855485114,0.56149509,0.86652269,7.705590827,0.076926356,0.121927005,4.233851207,0.201808382,0.258794327,1.847863995,0.534093798,0.900498641
1_1587_MED4_genome,5,MED4,,,None,,,0.396132603,0.857083414,0.974224478,-0.0000423,0.99997629,1,2.045964629,0.339547509,0.69243181,2.166966493,0.326760097,0.898808268,1.49272511,0.186260052,0.893299861,0.918938005,0.372517642,0.674361124
1_1587_MED4_genome,4,MED4,,,None,,,1.198368185,0.527411027,0.746070164,-1.142288081,0.660492381,0.844407449,0.938262043,0.787082051,0.876963915,-0.394292747,0.900270201,0.923170942,0.67324794,0.718996257,0.829046704,-2.051449619,0.482690957,0.96387664
1_1588_MED4_genome,5,MED4,,High light inducible,S,,,0,1,1,0,1,1,0,1,1,-5.13E-15,1,1,12.93289995,0.073433137,0.893299861,0,1,1
1_1588_MED4_genome,4,MED4,,High light inducible,S,,,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
1_1588_MED4_genome,2,MED4,,High light inducible,S,,,0,1,1,0,1,1,5.13E-15,1,1,0,1,1,0,1,1,0,1,1
1_1589_MED4_genome,4,MED4,,Alternative locus ID,S,,,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
1_1589_MED4_genome,2,MED4,,Alternative locus ID,S,,,0,1,1,0,1,1,5.13E-15,1,1,0,1,1,0,1,1,8.396364134,0.746845906,0.953283047
1_1589_MED4_genome,5,MED4,,Alternative locus ID,S,,,0,1,1,0,1,1,0,1,1,-5.13E-15,1,1,9.067755665,0.40613879,0.893299861,0,1,1
1_159_MED4_genome,4,MED4,csgD,luxR family,K,,,-0.519803472,0.241458016,0.700302898,0.057288232,0.752143541,0.89244456,-1.003372379,0.028490552,0.366223526,-1.007185196,0.0000438,0.000600807,-0.391897957,0.236118207,0.397595468,-0.064524104,0.693587642,0.994421744
1_159_MED4_genome,2,MED4,csgD,luxR family,K,,,-0.872091056,0.010418819,0.028592217,-0.138440153,0.823015164,0.912339871,-0.027742482,0.948591169,0.993588537,-1.265088297,0.006462348,0.018976859,-0.988997982,0.005126701,0.012295121,0.087900909,0.797325014,0.969066307
1_159_MED4_genome,5,MED4,csgD,luxR family,K,,,-0.143902523,0.521048849,0.852965689,0.037148487,0.75633451,1,0.073587438,0.630540963,0.863397704,-0.159608982,0.446355386,0.912840322,0.218121298,0.306269835,0.893299861,-0.034568605,0.768863971,0.887612793
1_1590_MED4_genome,2,MED4,hli7,Alternative locus ID,S,,,-17.13830163,0.072143045,0.123188258,-17.04748444,0.163947243,0.482556893,-16.23641655,0.209394631,0.617517361,-17.00211973,0.119147748,0.174853189,-17.23258024,0.068530003,0.101657248,-0.891053687,0.799657028,0.970398705
1_1590_MED4_genome,4,MED4,hli7,Alternative locus ID,S,,,-16.4746876,0.045876334,0.700302898,-1.471050157,0.492793093,0.72939584,-17.17321455,0.284734613,0.501795295,-17.40257509,0.084491993,0.120675924,-1.404604926,0.59691087,0.73269379,-4.408591067,0.160448085,0.898889704
1_1590_MED4_genome,5,MED4,hli7,Alternative locus ID,S,,,0,1,1,13.55513408,0.142206221,1,0,1,1,-5.13E-15,1,1,14.89328992,0.015467393,0.893299861,13.96873306,0.015983216,0.462483539
1_1591_MED4_genome,5,MED4,,Alternative locus ID,S,,,-17.90433924,0.002222655,0.724256163,-1.194900955,0.200220627,1,-17.8130898,0.000660361,0.548815156,-3.492617516,0.223845784,0.898808268,-0.86223804,0.320536147,0.893299861,-1.154813911,0.265548383,0.618325387
1_1591_MED4_genome,4,MED4,,Alternative locus ID,S,,,-18.3937172,0.000580875,0.123984528,0.064994376,0.938954071,0.978692767,0.386271057,0.894435328,0.945110157,-0.129902709,0.951477836,0.964532413,-0.210281241,0.888427931,0.934399093,-0.110514366,0.914767969,1
1_1591_MED4_genome,2,MED4,,Alternative locus ID,S,,,-0.450922252,0.859229105,0.886011995,-2.746633586,0.555822774,0.746356573,-0.728249652,0.843553382,0.968711877,1.237847488,0.692257924,0.746674606,0.037713349,0.990432828,0.993536012,-1.428943867,0.653518176,0.927276659
1_1592_MED4_genome,4,MED4,,,,,,1.212660474,0.062318651,0.700302898,-0.387709247,0.426534499,0.685649022,1.045574078,0.146711922,0.395729464,1.508083029,0.000169353,0.001223035,0.655790335,0.268200425,0.430420231,0.139834386,0.713712116,0.996426336
1_1592_MED4_genome,2,MED4,,,,,,2.078722843,0.001269859,0.007894496,2.378022843,0.032995556,0.437141231,1.553207686,0.466382121,0.810787379,2.120803696,0.005699896,0.017477163,2.495489477,0.001424787,0.004784991,0.474348153,0.429673623,0.874893221
1_1592_MED4_genome,5,MED4,,,,,,0.061542753,0.920534025,0.982960457,-0.83622934,0.190199588,1,-0.007259092,0.988732516,0.997453075,-0.587838128,0.287145099,0.898808268,-0.439465776,0.419603779,0.893299861,-0.575354346,0.327371225,0.647662331
1_1593_MED4_genome,4,MED4,,,,,,0.415699099,0.541366967,0.755133329,-0.029637154,0.948999354,0.982827455,0.551815556,0.452409519,0.633901303,1.096852642,0.060225922,0.089754846,0.870900128,0.111233605,0.241719179,-0.104287845,0.841096125,0.99956951
1_1593_MED4_genome,2,MED4,,,,,,1.273426226,0.018210802,0.043511133,1.497500679,0.107286319,0.446431112,0.95028305,0.646904236,0.899206249,1.654318147,0.013541926,0.0321161,1.505202149,0.020136913,0.036736001,-0.27753803,0.640334476,0.927276659
1_1593_MED4_genome,5,MED4,,,,,,0.308432462,0.471233485,0.842896586,-0.412792841,0.338739493,1,0.483936102,0.198270892,0.588475627,-0.396840949,0.437717796,0.912840322,0.43116839,0.269303843,0.893299861,0.088562842,0.804184381,0.90642515
1_1594_MED4_genome,4,MED4,,Alternative locus ID,O,,,-0.770279691,0.001447134,0.173746504,-0.371762906,0.008498121,0.214801191,-0.432669573,0.063210661,0.366223526,-0.700829241,0.000262845,0.001597863,-0.605936348,0.000543616,0.005467467,0.003699948,0.980261648,1
1_1594_MED4_genome,2,MED4,,Alternative locus ID,O,,,0.057232389,0.803427058,0.841539465,0.456591884,0.217237251,0.527793377,0.960934516,0.045540313,0.433186095,0.87953662,0.008002269,0.021960512,1.272438788,0.00028373,0.001735813,1.224238946,0.00403615,0.704858556
1_1594_MED4_genome,5,MED4,,Alternative locus ID,O,,,0.200597066,0.404380964,0.824833158,-0.079367119,0.607913561,1,-0.110550802,0.554149448,0.815575092,0.009521165,0.965241177,0.997285368,0.230657518,0.318400663,0.893299861,0.183704747,0.243666907,0.612323449
1_1595_MED4_genome,2,MED4,,Alternative locus ID,S,,,-0.270828653,0.220002676,0.295129288,0.10382805,0.764738481,0.877576237,0.85047486,0.11945412,0.520343232,-0.601262793,0.033335878,0.063910401,-0.068855506,0.742545281,0.785046497,0.559571482,0.123081048,0.860144317
1_1595_MED4_genome,5,MED4,,Alternative locus ID,S,,,-0.061515435,0.855205322,0.974224478,-0.23563575,0.429919199,1,0.072473672,0.800972356,0.940694605,-0.116408946,0.708560604,0.949502779,0.064070065,0.836211371,0.983273311,-0.228272441,0.436028589,0.716630177
1_1595_MED4_genome,4,MED4,,Alternative locus ID,S,,,-0.310997085,0.394699739,0.702894658,-0.302550288,0.143749888,0.421593183,-0.713303854,0.065544157,0.366223526,-1.018328476,0.001642274,0.005293301,-1.333941092,0.00000458,0.000137377,-0.430678793,0.076999368,0.835938139
1_1596_MED4_genome,4,MED4,,,,,,-0.293591256,0.324413678,0.700302898,-0.136293875,0.243868025,0.514237625,-0.409494406,0.250822646,0.473823525,-0.767953853,0.000180809,0.001249924,-1.084594642,0.0000116,0.000282649,-0.219172784,0.190386212,0.931331196
1_1596_MED4_genome,2,MED4,,,,,,-0.47865584,0.027440451,0.058254921,-0.642716822,0.269479811,0.567715891,-0.729704647,0.047681319,0.433186095,-0.377000139,0.035781121,0.067255903,-0.6377034,0.006533742,0.014766257,-0.263931705,0.327654644,0.860144317
1_1596_MED4_genome,5,MED4,,,,,,0.145227322,0.543532122,0.860627173,0.159571648,0.450638408,1,0.279359036,0.250063839,0.624427362,0.186096681,0.454075137,0.919911502,0.322680927,0.269891181,0.893299861,0.371620346,0.121801913,0.541623786
1_1597_MED4_genome,4,MED4,,,None,,,-0.4956431,0.036290796,0.700302898,-0.550340394,0.065679813,0.326021858,-0.214877446,0.540582773,0.701661828,0.247827903,0.447493737,0.511992537,-0.117579468,0.701442682,0.814802973,-0.014088096,0.95528815,1
1_1597_MED4_genome,2,MED4,,,None,,,0.03113725,0.881983229,0.906037317,1.095353885,0.023939693,0.437141231,0.637024072,0.149607102,0.54779609,-1.115371165,0.00297553,0.011721548,-0.009668111,0.965217273,0.971284642,-0.414106981,0.391634809,0.861431552
1_1597_MED4_genome,5,MED4,,,None,,,-0.915019234,0.022268076,0.724256163,-0.026458035,0.921892751,1,-0.541977779,0.133589693,0.564135232,-0.755152117,0.027576986,0.898808268,-0.954529473,0.014071923,0.893299861,-0.026496699,0.915721025,0.962852676
1_1598_MED4_genome,4,MED4,,,None,,,0.737746466,0.196368227,0.700302898,-0.929562961,0.018514484,0.246427665,0.383971442,0.884684159,0.937384594,1.364523442,0.004623087,0.010964136,-0.702430819,0.184211353,0.342897296,-0.734714643,0.113202875,0.878494537
1_1598_MED4_genome,2,MED4,,,None,,,0.814296217,0.175602901,0.245690585,-1.136915843,0.414532479,0.664081284,0.931576565,0.680495504,0.909695104,0.778393259,0.291380288,0.365605181,0.94892772,0.12682066,0.172781906,-0.068470063,0.92030841,0.991470674
1_1598_MED4_genome,5,MED4,,,None,,,-0.76552586,0.090899326,0.724256163,-0.290219743,0.413235113,1,-0.190305143,0.690675959,0.890786923,-0.300455983,0.397446065,0.900846365,-0.250690905,0.714764153,0.964228889,0.141213917,0.657276959,0.841356832
1_1599_MED4_genome,2,MED4,,Alternative locus ID,S,,,1.227234905,0.000498807,0.004890638,1.666982542,0.046763335,0.437141231,0.083195511,0.970325445,0.997773182,1.110320694,0.002285401,0.009936187,1.916902263,0.0000279,0.000430342,0.346808016,0.257295297,0.860144317
1_1599_MED4_genome,5,MED4,,Alternative locus ID,S,,,-1.384866691,0.046429621,0.724256163,-0.009699876,0.967465068,1,-0.612393571,0.208882748,0.598901131,-0.4337213,0.115080052,0.898808268,-0.860208842,0.181202281,0.893299861,-0.968474298,0.011332311,0.452069697
1_1599_MED4_genome,4,MED4,,Alternative locus ID,S,,,0.089210437,0.865339906,0.930228293,-0.56557359,0.283758223,0.566937937,0.548971211,0.298427244,0.514563178,0.467025344,0.16575799,0.216908106,-0.486672468,0.277417089,0.440983768,-0.673759514,0.049881116,0.775625398
1_16_MED4_genome,5,MED4,grpE,"Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins, in association with DnaK and GrpE. It is the nucleotide exchange factor for DnaK and may function as a thermosensor. Unfolded proteins bind initially to DnaJ",O,GRPE; molecular chaperone GrpE,K03687,0.189851566,0.451735774,0.831789079,0.018184085,0.920812287,1,0.194979603,0.304740078,0.662223631,0.086512272,0.692722311,0.946554298,0.419860587,0.08946296,0.893299861,0.122423873,0.503324843,0.759836767
1_16_MED4_genome,4,MED4,grpE,"Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins, in association with DnaK and GrpE. It is the nucleotide exchange factor for DnaK and may function as a thermosensor. Unfolded proteins bind initially to DnaJ",O,GRPE; molecular chaperone GrpE,K03687,-0.835378249,0.006432704,0.509416367,-0.777665978,0.003207711,0.183555703,-0.939583709,0.003708243,0.366223526,-0.832324854,0.000422115,0.002070846,-0.662297823,0.003517073,0.02172443,-0.196771002,0.213964361,0.946270322
1_16_MED4_genome,2,MED4,grpE,"Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins, in association with DnaK and GrpE. It is the nucleotide exchange factor for DnaK and may function as a thermosensor. Unfolded proteins bind initially to DnaJ",O,GRPE; molecular chaperone GrpE,K03687,-0.06324748,0.739575257,0.784497001,0.279502746,0.390287902,0.647441303,0.763770426,0.070624948,0.459628787,-0.025695149,0.879362489,0.909669004,0.471742394,0.014752623,0.027920974,0.772215226,0.012645859,0.860144317
1_160_MED4_genome,5,MED4,,Alternative locus ID,S,,,-0.188248285,0.46699396,0.839191203,0.168837678,0.463321578,1,-0.298869684,0.232770534,0.615118783,0.020565921,0.936693578,0.993039936,-0.035475959,0.899937334,0.988363766,-0.04740189,0.824063133,0.914859811
1_160_MED4_genome,4,MED4,,Alternative locus ID,S,,,0.578178529,0.069332501,0.700302898,0.479375629,0.053386647,0.310615873,0.275837621,0.383027378,0.574835957,0.735662768,0.007236842,0.015602664,1.082414613,0.00000356,0.000113824,0.24825366,0.293759309,0.952968986
1_160_MED4_genome,2,MED4,,Alternative locus ID,S,,,0.6204152,0.006716063,0.020938563,0.940158559,0.093253631,0.437428747,1.304424283,0.070822551,0.459628787,0.633724921,0.015049441,0.034581312,0.707769868,0.005275154,0.012572668,0.392334815,0.162851742,0.860144317
1_1600_MED4_genome,4,MED4,,HNH endonuclease HNH nuclease,L,,,1.039661739,0.120089133,0.700302898,-0.489610721,0.128722992,0.396508088,1.357198965,0.0899271,0.373449672,1.482248002,0.000656285,0.00275267,-0.009550323,0.987806152,0.997149563,-0.410262296,0.283495502,0.952968986
1_1600_MED4_genome,2,MED4,,HNH endonuclease HNH nuclease,L,,,1.361556158,0.005722695,0.019124651,-0.777469819,0.779444023,0.884502002,0.400038339,0.840848762,0.968711877,0.933011074,0.022151201,0.046607291,1.716486017,0.0000549,0.000631496,0.044334876,0.926696435,0.991470674
1_1600_MED4_genome,5,MED4,,HNH endonuclease HNH nuclease,L,,,-0.503725908,0.399038326,0.824833158,-0.502244429,0.352420767,1,-0.601192862,0.247351624,0.624427362,-0.67201171,0.250927349,0.898808268,-1.084414312,0.140939305,0.893299861,-0.638027328,0.235321965,0.612323449
1_1601_MED4_genome,2,MED4,,,None,,,-1.291635114,0.001597187,0.008780056,-1.417625628,0.022405192,0.437141231,-0.822362971,0.077395432,0.475576757,-1.274909952,0.004535517,0.01504789,-1.28684461,0.001159229,0.004201657,-0.789168452,0.04489838,0.860144317
1_1601_MED4_genome,4,MED4,,,None,,,-0.386294598,0.248711264,0.700302898,-0.030909809,0.887931678,0.956449023,-0.437634629,0.279004672,0.498301693,-0.988479139,0.001231677,0.004304421,-0.406602195,0.096554619,0.21977047,-0.738073468,0.008635361,0.4878979
1_1601_MED4_genome,5,MED4,,,None,,,0.374117467,0.230250191,0.724531147,-0.38437626,0.023778753,1,0.658084576,0.041075065,0.548815156,0.507576496,0.197669518,0.898808268,0.187721416,0.399193389,0.893299861,-0.321002984,0.045262885,0.51374809
1_1602_MED4_genome,4,MED4,,,,,,-0.741828309,0.008074388,0.560299418,0.0364092,0.869975524,0.948274387,-0.293056939,0.308617041,0.522798356,-0.273353973,0.127306706,0.173567198,0.461088848,0.058547164,0.15150547,0.201788188,0.497858459,0.972450474
1_1602_MED4_genome,5,MED4,,,,,,-0.223369717,0.621345666,0.88989761,0.000142883,0.999618389,1,0.232306079,0.449765572,0.751824634,0.082456531,0.827510649,0.975244146,-0.460392223,0.202219498,0.893299861,0.159039466,0.595952079,0.811931875
1_1602_MED4_genome,2,MED4,,,,,,-1.010915476,0.023387343,0.051403989,-0.866473468,0.152977174,0.475551764,-1.708673013,0.179750859,0.587723641,-1.205683324,0.007928665,0.02178965,-1.155825612,0.005298734,0.012613219,-1.305580249,0.005744711,0.735705925
1_1603_MED4_genome,4,MED4,,Alternative locus ID,S,,,0.259290708,0.26740125,0.700302898,0.098266283,0.539202013,0.76238612,0.248415282,0.310634487,0.524605927,-0.226324867,0.123990532,0.170147873,-0.019278311,0.905601055,0.945467188,0.001965629,0.989588135,1
1_1603_MED4_genome,2,MED4,,Alternative locus ID,S,,,-0.403192794,0.130286324,0.194467777,-0.166055911,0.699271797,0.843912711,-0.565286325,0.106776618,0.512276954,-0.317227502,0.291184537,0.3656006,-0.101831782,0.731764544,0.776640713,0.027008104,0.94084558,0.991470674
1_1603_MED4_genome,5,MED4,,Alternative locus ID,S,,,-0.141735858,0.63508349,0.891724592,-0.443467544,0.154174695,1,-0.373521542,0.217430648,0.605339529,-0.163895583,0.594895981,0.936134323,-0.433046162,0.182510608,0.893299861,-0.33532018,0.271508175,0.621653402
1_1604_MED4_genome,4,MED4,,,,,,-0.227706168,0.42811162,0.705983863,0.268447556,0.167932131,0.452451084,0.025284213,0.946815155,0.974490285,-0.747527357,0.002426442,0.006936302,-0.308140803,0.138485642,0.279974374,-0.091166839,0.629589631,0.986255948
1_1604_MED4_genome,2,MED4,,,,,,-1.073903991,0.008048249,0.023496484,-0.900346753,0.069296499,0.437141231,-0.826065598,0.045598605,0.433186095,-0.653926656,0.090829678,0.140035162,-0.949855831,0.009614328,0.020295741,-0.537324745,0.171806184,0.860144317
1_1604_MED4_genome,5,MED4,,,,,,0.526518739,0.040917877,0.724256163,-0.01840551,0.872923973,1,0.408746075,0.063392847,0.548815156,0.609348969,0.102431753,0.898808268,0.165941804,0.474045199,0.898067877,0.239706272,0.042410425,0.51374809
1_1605_MED4_genome,4,MED4,,Alternative locus ID,S,,,-0.442306885,0.133223904,0.700302898,0.310523418,0.120208135,0.388754092,-0.153120227,0.730757622,0.840590055,-0.830192199,0.004097672,0.01006602,-0.383552252,0.073100355,0.178205306,-0.228063527,0.273460601,0.952968986
1_1605_MED4_genome,2,MED4,,Alternative locus ID,S,,,-1.029429424,0.004819013,0.017017139,-0.79194539,0.213713422,0.524615206,-0.596955695,0.079906259,0.475576757,-0.518502272,0.05180109,0.089487315,-1.129024793,0.000779495,0.003262329,-0.450707308,0.221145374,0.860144317
1_1605_MED4_genome,5,MED4,,Alternative locus ID,S,,,0.747735677,0.026802928,0.724256163,0.224305626,0.302642215,1,0.79409993,0.020392711,0.548815156,1.102469413,0.04384733,0.898808268,0.53252376,0.088946684,0.893299861,0.439916664,0.064165003,0.531349434
1_1606_MED4_genome,4,MED4,,Alternative locus ID,S,,,-0.013263042,0.955412623,0.976729414,0.32882239,0.020763263,0.246427665,0.459048791,0.170149285,0.408247395,-0.144826403,0.210678756,0.267667917,0.056539078,0.729012034,0.836078876,0.118808573,0.333374175,0.952968986
