seqid,gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term_ncbi,go_component,go_function,go_process,gene_synonym,old_locus_tags,start_cyanorak,end_cyanorak,strand_cyanorak,locus_tag_cyanorak,gene_names_cyanorak,Ontology_term_cyanorak,cluster_number,cyanorak_Role,cyanorak_Role_description,eggNOG,eggNOG_description,kegg,kegg_description,ontology_term_description,product_cyanorak,protein_domains,protein_domains_description,tIGR_Role,tIGR_Role_description,position_merge_note,ec_numbers
NC_008817.1,cobN,cobN,P9515_RS04675,P9515_09611,Protein Homology,853490.0,857227.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011376475.1,cobaltochelatase subunit CobN,WP_011820270.1,"GO:0009236,GO:0051116",,cobaltochelatase activity|0051116||IEA,cobalamin biosynthetic process|0009236||IEA,,P9515_09611,853490.0,857227.0,+,CK_Pro_MIT9515_09611,cobN,"GO:0009236,GO:0051116",CK_00008103,B.10.2,Cobalamin (b12),"COG1429,bactNOG02102,cyaNOG02072","COG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism",6.6.1.2,cobaltochelatase%3B hydrogenobyrinic acid a%2Cc-diamide cobaltochelatase%3B CobNST%3B CobNCobST,"cobalamin biosynthetic process,cobalamin biosynthetic process,cobaltochelatase activity",cobaltochelatase%2C CobN subunit,"TIGR02257,PF02514,IPR011953,IPR003672","cobaltochelatase%2C CobN subunit,CobN/Magnesium Chelatase,Cobaltochelatase%2C CobN subunit,CobN/magnesium chelatase",79,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Heme%2C porphyrin%2C and cobalamin,,6.6.1.2
NC_008817.1,P9515_RS04680,,P9515_RS04680,P9515_09621,Protein Homology,857229.0,857876.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_002807630.1,PHP domain-containing protein,WP_011820271.1,GO:0046872,,metal ion binding|0046872||IEA,,,P9515_09621,857229.0,857876.0,-,CK_Pro_MIT9515_09621,,GO:0003824,CK_00000836,R.3,Enzymes of unknown specificity,"COG0613,bactNOG99858,bactNOG90954,bactNOG65635,bactNOG99737,cyaNOG02852","COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,bactNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,cyaNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair",,,catalytic activity,PHP domain-containing protein,"PF02811,IPR004013,IPR016195","PHP domain,PHP domain,Polymerase/histidinol phosphatase-like",703,Unknown function / Enzymes of unknown specificity,,
NC_008817.1,hemG,hemG,P9515_RS04685,P9515_09631,Protein Homology,857890.0,858441.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011820272.1,menaquinone-dependent protoporphyrinogen IX dehydrogenase,WP_225867070.1,,,,,,P9515_09631,857890.0,858426.0,-,CK_Pro_MIT9515_09631,hemG,"GO:0010181,GO:0016491",CK_00050947,B.5.2,Chlorophylls and porphyrins,,,1.3.5.3,protoporphyrinogen IX dehydrogenase (menaquinone)%3B HemG,"FMN binding,oxidoreductase activity",possible menaquinone-dependent protoporphyrinogen oxidase,"PF12724,PS50902,IPR008254,IPR026816,IPR029039","Flavodoxin domain,Flavodoxin-like domain profile.,Flavodoxin/nitric oxide synthase,Flavodoxin domain,Flavoprotein-like superfamily",79,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Heme%2C porphyrin%2C and cobalamin,,1.3.5.3
NC_008817.1,uvrC,uvrC,P9515_RS04690,P9515_09641,Protein Homology,858529.0,860463.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011820273.1,excinuclease ABC subunit UvrC,WP_011820273.1,"GO:0006289,GO:0009381,GO:0009380",excinuclease repair complex|0009380||IEA,excinuclease ABC activity|0009381||IEA,nucleotide-excision repair|0006289||IEA,,P9515_09641,858529.0,860463.0,-,CK_Pro_MIT9515_09641,uvrC,"GO:0009432,GO:0006289,GO:0009381,GO:0009380",CK_00000834,F.1.2,Nucleotide excision repair,"COG0322,bactNOG00952,cyaNOG00389","COG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,bactNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,cyaNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair",3.1.25.-,,"SOS response,nucleotide-excision repair,SOS response,nucleotide-excision repair,excinuclease ABC activity,SOS response,nucleotide-excision repair,excinuclease ABC activity,excinuclease repair complex",excinuclease UvrABC complex%2C endonuclease subunit,"TIGR00194,PF02151,PF01541,PF08459,PF12826,PS50164,PS50165,PS50151,IPR000305,IPR001162,IPR001943,IPR004791","excinuclease ABC subunit C,UvrB/uvrC motif,GIY-YIG catalytic domain,UvrC Helix-hairpin-helix N-terminal,Helix-hairpin-helix motif,GIY-YIG domain profile.,UvrC family%2C homology region profile.,UVR domain profile.,GIY-YIG endonuclease,UvrC family homology region,UVR domain,UvrABC system%2C subunit C",132,DNA metabolism / DNA replication%2C recombination%2C and repair,,
NC_008817.1,P9515_RS04695,,P9515_RS04695,P9515_09651,Protein Homology,860473.0,860961.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011818417.1,flavin reductase family protein,WP_011820274.1,"GO:0010181,GO:0016491",,"FMN binding|0010181||IEA,oxidoreductase activity|0016491||IEA",,,P9515_09651,860473.0,860961.0,-,CK_Pro_MIT9515_09651,,"GO:0055114,GO:0010181,GO:0016491,GO:0042602,GO:0048037",CK_00000833,R.3,Enzymes of unknown specificity,"COG1853,bactNOG27492,cyaNOG06224,cyaNOG03245","COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only",,,"oxidation-reduction process,oxidation-reduction process,FMN binding,oxidoreductase activity,riboflavin reductase (NADPH) activity,cofactor binding",flavin reductase-like domain containing protein,"PF01613,IPR002563,IPR012349","Flavin reductase like domain,Flavin reductase like domain,FMN-binding split barrel",703,Unknown function / Enzymes of unknown specificity,,
NC_008817.1,coaD,coaD,P9515_RS04700,P9515_09661,Protein Homology,861021.0,861500.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011820275.1,pantetheine-phosphate adenylyltransferase,WP_011820275.1,"GO:0015937,GO:0004595",,pantetheine-phosphate adenylyltransferase activity|0004595||IEA,coenzyme A biosynthetic process|0015937||IEA,,P9515_09661,861021.0,861500.0,+,CK_Pro_MIT9515_09661,coaD,"GO:0015937,GO:0004595",CK_00000832,B.4,Pantothenate and coenzyme A,"COG0669,bactNOG23402,cyaNOG02576","COG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism",2.7.7.3,pantetheine-phosphate adenylyltransferase%3B dephospho-CoA pyrophosphorylase%3B pantetheine phosphate adenylyltransferase%3B dephospho-coenzyme A pyrophosphorylase%3B 3'-dephospho-CoA pyrophosphorylase,"coenzyme A biosynthetic process,coenzyme A biosynthetic process,pantetheine-phosphate adenylyltransferase activity",pantetheine-phosphate adenylyltransferase,"TIGR00125,TIGR01510,PF01467,IPR004821,IPR001980,IPR014729","cytidyltransferase-like domain,pantetheine-phosphate adenylyltransferase,Cytidylyltransferase-like,Cytidyltransferase-like domain,Phosphopantetheine adenylyltransferase,Rossmann-like alpha/beta/alpha sandwich fold",83,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Pantothenate and coenzyme A,,2.7.7.3
NC_008817.1,P9515_RS04705,,P9515_RS04705,P9515_09671,Protein Homology,861497.0,862597.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_019475113.1,D-alanyl-D-alanine carboxypeptidase,WP_225867071.1,"GO:0006508,GO:0004185",,serine-type carboxypeptidase activity|0004185||IEA,proteolysis|0006508||IEA,,P9515_09671,861497.0,862717.0,-,CK_Pro_MIT9515_09671,pbp4,"GO:0006508,GO:0008658,GO:0004185",CK_00000831,C.2,Murein sacculus and peptidoglycan,"COG2027,bactNOG03429,bactNOG70006,bactNOG15581,bactNOG88096,bactNOG00769,cyaNOG00432","COG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,cyaNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis","3.4.16.4,3.4.21.-",serine-type D-Ala-D-Ala carboxypeptidase%3B DD-peptidase%3B D-alanyl-D-alanine-carboxypeptidase%3B D-alanyl-D-alanine-cleaving-peptidase%3B D-alanyl-D-alanine-cleaving peptidase%3B DD-transpeptidase%3B D-alanine carboxypeptidase%3B DD-carboxypeptidase%3B D-alanyl carboxypeptidase,"proteolysis,proteolysis,penicillin binding,serine-type carboxypeptidase activity",penicillin-binding-like protein Pbp4,"TIGR00666,PF02113,IPR000667,IPR012338","D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase,D-Ala-D-Ala carboxypeptidase 3 (S13) family,Peptidase S13%2C D-Ala-D-Ala carboxypeptidase C,Beta-lactamase/transpeptidase-like",89,Cell envelope / Biosynthesis and degradation of murein sacculus and peptidoglycan,,3.4.16.4
NC_008817.1,P9515_RS04710,,P9515_RS04710,P9515_09681,Protein Homology,862725.0,863372.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862944.1,DUF1995 family protein,WP_011820277.1,,,,,,P9515_09681,862725.0,863372.0,-,CK_Pro_MIT9515_09681,,,CK_00000830,,,"NOG12253,COG0308,bactNOG21956,cyaNOG01046","COG: POORLY CHARACTERIZED [S] Function unknown,COG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,"PF09353,IPR018962","Domain of unknown function (DUF1995),Domain of unknown function DUF1995",156,Hypothetical proteins / Conserved,,
NC_008817.1,P9515_RS04715,,P9515_RS04715,P9515_09691,Protein Homology,863372.0,864544.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011376467.1,cysteine desulfurase family protein,WP_041710595.1,GO:0030170,,pyridoxal phosphate binding|0030170||IEA,,,P9515_09691,863372.0,864406.0,-,CK_Pro_MIT9515_09691,iscS1,"GO:0006534,GO:0031071",CK_00008109,B.10.5,Thiamine (b1),"COG1104,bactNOG00101,cyaNOG00130","COG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [E] Amino acid transport and metabolism,cyaNOG: METABOLISM [E] Amino acid transport and metabolism",2.8.1.7,cysteine desulfurase%3B IscS%3B NIFS%3B NifS%3B SufS%3B cysteine desulfurylase,"cysteine metabolic process,cysteine metabolic process,cysteine desulfurase activity",cysteine desulfurase,"PF00266,PS00595,IPR000192,IPR020578","Aminotransferase class-V,Aminotransferases class-V pyridoxal-phosphate attachment site.,Aminotransferase class V domain,Aminotransferase class-V%2C pyridoxal-phosphate binding site",162,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Thiamine,,
NC_008817.1,dapF,dapF,P9515_RS04720,P9515_09701,Protein Homology,864545.0,865405.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862942.1,diaminopimelate epimerase,WP_011820279.1,"GO:0009089,GO:0008837",,diaminopimelate epimerase activity|0008837||IEA,L-lysine biosynthetic process via diaminopimelate|0009089||IEA,,P9515_09701,864545.0,865405.0,-,CK_Pro_MIT9515_09701,dapF,"GO:0009089,GO:0008837,GO:0005737",CK_00000829,A.2,Aspartate family (Asp%2C Asn%2C Ile%2C Lys%2C Met%2C Thr),"COG0253,bactNOG00255,cyaNOG00613","COG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [E] Amino acid transport and metabolism,cyaNOG: METABOLISM [E] Amino acid transport and metabolism",5.1.1.7,diaminopimelate epimerase,"lysine biosynthetic process via diaminopimelate,lysine biosynthetic process via diaminopimelate,diaminopimelate epimerase activity,lysine biosynthetic process via diaminopimelate,diaminopimelate epimerase activity,cytoplasm",diaminopimelate epimerase,"TIGR00652,PF01678,PS01326,IPR018510,IPR001653","diaminopimelate epimerase,Diaminopimelate epimerase,Diaminopimelate epimerase signature.,Diaminopimelate epimerase%2C active site,Diaminopimelate epimerase%2C DapF",71,Amino acid biosynthesis / Aspartate family,,5.1.1.7
NC_008817.1,leuS,leuS,P9515_RS04725,P9515_09711,Protein Homology,865515.0,868109.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011820280.1,leucine--tRNA ligase,WP_011820280.1,"GO:0006429,GO:0000166,GO:0004823,GO:0005524",,"nucleotide binding|0000166||IEA,leucine-tRNA ligase activity|0004823||IEA,ATP binding|0005524||IEA",leucyl-tRNA aminoacylation|0006429||IEA,,P9515_09711,865515.0,868109.0,+,CK_Pro_MIT9515_09711,leuS,"GO:0006429,GO:0006412,GO:0006418,GO:0005515,GO:0004823,GO:0000166,GO:0005524,GO:0004812,GO:0002161,GO:0005737",CK_00000828,K.1,tRNA aminoacylation,"COG0495,bactNOG00350,cyaNOG00855","COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis",6.1.1.4,leucine---tRNA ligase%3B leucyl-tRNA synthetase%3B leucyl-transfer ribonucleate synthetase%3B leucyl-transfer RNA synthetase%3B leucyl-transfer ribonucleic acid synthetase%3B leucine-tRNA synthetase%3B leucine translase,"leucyl-tRNA aminoacylation,translation,tRNA aminoacylation for protein translation,leucyl-tRNA aminoacylation,translation,tRNA aminoacylation for protein translation,protein binding,leucine-tRNA ligase activity,nucleotide binding,ATP binding,aminoacyl-tRNA ligase activity,aminoacyl-tRNA editing activity,leucyl-tRNA aminoacylation,translation,tRNA aminoacylation for protein translation,protein binding,leucine-tRNA ligase activity,nucleotide binding,ATP binding,aminoacyl-tRNA ligase activity,aminoacyl-tRNA editing activity,cytoplasm",leucine--tRNA ligase,"TIGR00396,PF00133,PF13603,PF08264,PS00178,IPR002302,IPR002300,IPR001412,IPR025709,IPR013155","leucine--tRNA ligase,tRNA synthetases class I (I%2C L%2C M and V),Leucyl-tRNA synthetase%2C Domain 2,Anticodon-binding domain of tRNA,Aminoacyl-transfer RNA synthetases class-I signature.,Leucine-tRNA ligase,Aminoacyl-tRNA synthetase%2C class Ia,Aminoacyl-tRNA synthetase%2C class I%2C conserved site,Leucyl-tRNA synthetase%2C editing domain,Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase%2C anticodon-binding",137,Protein synthesis / tRNA aminoacylation,,6.1.1.4
NC_008817.1,P9515_RS04730,,P9515_RS04730,P9515_09721,Protein Homology,868110.0,869693.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011820281.1,glucose-6-phosphate isomerase,WP_011820281.1,,,,,,P9515_09721,868110.0,869693.0,-,CK_Pro_MIT9515_09721,pgi,"GO:0006094,GO:0006096,GO:0004347",CK_00000827,"G.4,G.5,G.8","Glycolysis/gluconeogenesis,Pentose phosphate pathway, Glycogen and sugar metabolism","COG0166,bactNOG00742,cyaNOG01713","COG: METABOLISM [G] Carbohydrate transport and metabolism,bactNOG: METABOLISM [G] Carbohydrate transport and metabolism,cyaNOG: METABOLISM [G] Carbohydrate transport and metabolism",5.3.1.9,glucose-6-phosphate isomerase%3B phosphohexose isomerase%3B phosphohexomutase%3B oxoisomerase%3B hexosephosphate isomerase%3B phosphosaccharomutase%3B phosphoglucoisomerase%3B phosphohexoisomerase%3B phosphoglucose isomerase%3B glucose phosphate isomerase%3B hexose phosphate isomerase%3B D-glucose-6-phosphate ketol-isomerase,"gluconeogenesis,glycolytic process,gluconeogenesis,glycolytic process,glucose-6-phosphate isomerase activity",glucose-6-phosphate isomerase,"PF00342,PS00174,PS51463,IPR018189,IPR001672","Phosphoglucose isomerase,Phosphoglucose isomerase signature 2.,Glucose-6-phosphate isomerase family profile.,Phosphoglucose isomerase%2C conserved site,Phosphoglucose isomerase (PGI)","116,117","Energy metabolism / Glycolysis/gluconeogenesis,Energy metabolism / Pentose phosphate pathway",,5.3.1.9
NC_008817.1,purN,purN,P9515_RS04735,P9515_09731,Protein Homology,869877.0,870533.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011820282.1,phosphoribosylglycinamide formyltransferase,WP_011820282.1,"GO:0006189,GO:0004644",,phosphoribosylglycinamide formyltransferase activity|0004644||IEA,'de novo' IMP biosynthetic process|0006189||IEA,,P9515_09731,869877.0,870533.0,+,CK_Pro_MIT9515_09731,purN,"GO:0009152,GO:0006164,GO:0006189,GO:0004644,GO:0005829",CK_00000825,M.3,Purine ribonucleotide biosynthesis,"COG0299,bactNOG15065,bactNOG18403,bactNOG33767,bactNOG37292,bactNOG26790,cyaNOG00857","COG: METABOLISM [F] Nucleotide transport and metabolism,bactNOG: METABOLISM [F] Nucleotide transport and metabolism,bactNOG: METABOLISM [F] Nucleotide transport and metabolism,bactNOG: METABOLISM [F] Nucleotide transport and metabolism,bactNOG: METABOLISM [F] Nucleotide transport and metabolism,bactNOG: METABOLISM [F] Nucleotide transport and metabolism,cyaNOG: METABOLISM [F] Nucleotide transport and metabolism",2.1.2.2,phosphoribosylglycinamide formyltransferase%3B 2-amino-N-ribosylacetamide 5'-phosphate transformylase%3B GAR formyltransferase%3B GAR transformylase%3B glycinamide ribonucleotide transformylase%3B GAR TFase%3B 5%2C10-methenyltetrahydrofolate:2-amino-N-ribosylacetamide ribonucleotide transformylase,"purine ribonucleotide biosynthetic process,purine nucleotide biosynthetic process,'de novo' IMP biosynthetic process,purine ribonucleotide biosynthetic process,purine nucleotide biosynthetic process,'de novo' IMP biosynthetic process,phosphoribosylglycinamide formyltransferase activity,purine ribonucleotide biosynthetic process,purine nucleotide biosynthetic process,'de novo' IMP biosynthetic process,phosphoribosylglycinamide formyltransferase activity,cytosol",phosphoribosylglycinamide formyltransferase,"TIGR00639,PF00551,PS00373,IPR002376,IPR004607,IPR001555","phosphoribosylglycinamide formyltransferase,Formyl transferase,Phosphoribosylglycinamide formyltransferase active site.,Formyl transferase%2C N-terminal,Phosphoribosylglycinamide formyltransferase,Phosphoribosylglycinamide formyltransferase%2C active site",125,Purines%2C pyrimidines%2C nucleosides%2C and nucleotides / Purine ribonucleotide biosynthesis,,2.1.2.2
NC_008817.1,argC,argC,P9515_RS04740,P9515_09741,Protein Homology,870517.0,871572.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011132525.1,N-acetyl-gamma-glutamyl-phosphate reductase,WP_011820283.1,"GO:0006526,GO:0006592,GO:0003942,GO:0070401",,"N-acetyl-gamma-glutamyl-phosphate reductase activity|0003942||IEA,NADP+ binding|0070401||IEA","L-arginine biosynthetic process|0006526||IEA,ornithine biosynthetic process|0006592||IEA",,P9515_09741,870517.0,871572.0,-,CK_Pro_MIT9515_09741,argC,"GO:0006592,GO:0006526,GO:0055114,GO:0008652,GO:0003942,GO:0016620,GO:0051287,GO:0046983,GO:0005737",CK_00000824,A.3,Glutamate family (Arg%2C Gln%2C Glu%2C Pro),"COG0002,bactNOG01437,cyaNOG00093","COG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [E] Amino acid transport and metabolism,cyaNOG: METABOLISM [E] Amino acid transport and metabolism",1.2.1.38,N-acetyl-gamma-glutamyl-phosphate reductase%3B reductase%2C acetyl-gamma-glutamyl phosphate%3B N-acetylglutamate 5-semialdehyde dehydrogenase%3B N-acetylglutamic gamma-semialdehyde dehydrogenase%3B N-acetyl-L-glutamate gamma-semialdehyde:NADP+ oxidoreductase (phosphorylating),"ornithine biosynthetic process,arginine biosynthetic process,oxidation-reduction process,cellular amino acid biosynthetic process,ornithine biosynthetic process,arginine biosynthetic process,oxidation-reduction process,cellular amino acid biosynthetic process,N-acetyl-gamma-glutamyl-phosphate reductase activity,oxidoreductase activity%2C acting on the aldehyde or oxo group of donors%2C NAD or NADP as acceptor,NAD binding,protein dimerization activity,ornithine biosynthetic process,arginine biosynthetic process,oxidation-reduction process,cellular amino acid biosynthetic process,N-acetyl-gamma-glutamyl-phosphate reductase activity,oxidoreductase activity%2C acting on the aldehyde or oxo group of donors%2C NAD or NADP as acceptor,NAD binding,protein dimerization activity,cytoplasm",N-acetyl-gamma-glutamyl-phosphate reductase,"TIGR01850,PF01118,PF02774,PS01224,IPR000706,IPR000534,IPR023013,IPR012280","N-acetyl-gamma-glutamyl-phosphate reductase,Semialdehyde dehydrogenase%2C NAD binding domain,Semialdehyde dehydrogenase%2C dimerisation domain,N-acetyl-gamma-glutamyl-phosphate reductase active site.,N-acetyl-gamma-glutamyl-phosphate reductase%2C type 1,Semialdehyde dehydrogenase%2C NAD-binding,N-acetyl-gamma-glutamyl-phosphate reductase%2C active site,Semialdehyde dehydrogenase%2C dimerisation domain",73,Amino acid biosynthesis / Glutamate family,,1.2.1.38
